match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
829733,2015,18/04/2015,Maharashtra Cricket Association Stadium,1,0.1,Kings XI Punjab,Kolkata Knight Riders,M Vijay,V Sehwag,UT Yadav,0,0,,,,,,,,,
829733,2015,18/04/2015,Maharashtra Cricket Association Stadium,1,0.2,Kings XI Punjab,Kolkata Knight Riders,M Vijay,V Sehwag,UT Yadav,0,0,,,,,,,,,
829733,2015,18/04/2015,Maharashtra Cricket Association Stadium,1,0.3,Kings XI Punjab,Kolkata Knight Riders,M Vijay,V Sehwag,UT Yadav,0,0,,,,,,,,,
829733,2015,18/04/2015,Maharashtra Cricket Association Stadium,1,0.4,Kings XI Punjab,Kolkata Knight Riders,M Vijay,V Sehwag,UT Yadav,0,0,,,,,,caught,M Vijay,,
829733,2015,18/04/2015,Maharashtra Cricket Association Stadium,1,0.5,Kings XI Punjab,Kolkata Knight Riders,WP Saha,V Sehwag,UT Yadav,0,0,,,,,,,,,
829733,2015,18/04/2015,Maharashtra Cricket Association Stadium,1,0.6,Kings XI Punjab,Kolkata Knight Riders,WP Saha,V Sehwag,UT Yadav,2,0,,,,,,,,,
829733,2015,18/04/2015,Maharashtra Cricket Association Stadium,1,1.1,Kings XI Punjab,Kolkata Knight Riders,V Sehwag,WP Saha,M Morkel,1,0,,,,,,,,,
829733,2015,18/04/2015,Maharashtra Cricket Association Stadium,1,1.2,Kings XI Punjab,Kolkata Knight Riders,WP Saha,V Sehwag,M Morkel,0,1,,,,1,,,,,
829733,2015,18/04/2015,Maharashtra Cricket Association Stadium,1,1.3,Kings XI Punjab,Kolkata Knight Riders,V Sehwag,WP Saha,M Morkel,1,0,,,,,,,,,
829733,2015,18/04/2015,Maharashtra Cricket Association Stadium,1,1.4,Kings XI Punjab,Kolkata Knight Riders,WP Saha,V Sehwag,M Morkel,1,0,,,,,,,,,
829733,2015,18/04/2015,Maharashtra Cricket Association Stadium,1,1.5,Kings XI Punjab,Kolkata Knight Riders,V Sehwag,WP Saha,M Morkel,0,0,,,,,,,,,
829733,2015,18/04/2015,Maharashtra Cricket Association Stadium,1,1.6,Kings XI Punjab,Kolkata Knight Riders,V Sehwag,WP Saha,M Morkel,0,0,,,,,,,,,
829733,2015,18/04/2015,Maharashtra Cricket Association Stadium,1,2.1,Kings XI Punjab,Kolkata Knight Riders,WP Saha,V Sehwag,UT Yadav,0,0,,,,,,,,,
829733,2015,18/04/2015,Maharashtra Cricket Association Stadium,1,2.2,Kings XI Punjab,Kolkata Knight Riders,WP Saha,V Sehwag,UT Yadav,0,0,,,,,,,,,
829733,2015,18/04/2015,Maharashtra Cricket Association Stadium,1,2.3,Kings XI Punjab,Kolkata Knight Riders,WP Saha,V Sehwag,UT Yadav,4,0,,,,,,,,,
829733,2015,18/04/2015,Maharashtra Cricket Association Stadium,1,2.4,Kings XI Punjab,Kolkata Knight Riders,WP Saha,V Sehwag,UT Yadav,2,0,,,,,,,,,
829733,2015,18/04/2015,Maharashtra Cricket Association Stadium,1,2.5,Kings XI Punjab,Kolkata Knight Riders,WP Saha,V Sehwag,UT Yadav,6,0,,,,,,,,,
829733,2015,18/04/2015,Maharashtra Cricket Association Stadium,1,2.6,Kings XI Punjab,Kolkata Knight Riders,WP Saha,V Sehwag,UT Yadav,0,0,,,,,,,,,
829733,2015,18/04/2015,Maharashtra Cricket Association Stadium,1,3.1,Kings XI Punjab,Kolkata Knight Riders,V Sehwag,WP Saha,M Morkel,0,0,,,,,,,,,
829733,2015,18/04/2015,Maharashtra Cricket Association Stadium,1,3.2,Kings XI Punjab,Kolkata Knight Riders,V Sehwag,WP Saha,M Morkel,0,0,,,,,,,,,
829733,2015,18/04/2015,Maharashtra Cricket Association Stadium,1,3.3,Kings XI Punjab,Kolkata Knight Riders,V Sehwag,WP Saha,M Morkel,4,0,,,,,,,,,
829733,2015,18/04/2015,Maharashtra Cricket Association Stadium,1,3.4,Kings XI Punjab,Kolkata Knight Riders,V Sehwag,WP Saha,M Morkel,1,0,,,,,,,,,
829733,2015,18/04/2015,Maharashtra Cricket Association Stadium,1,3.5,Kings XI Punjab,Kolkata Knight Riders,WP Saha,V Sehwag,M Morkel,0,0,,,,,,caught,WP Saha,,
829733,2015,18/04/2015,Maharashtra Cricket Association Stadium,1,3.6,Kings XI Punjab,Kolkata Knight Riders,GJ Maxwell,V Sehwag,M Morkel,0,0,,,,,,,,,
829733,2015,18/04/2015,Maharashtra Cricket Association Stadium,1,4.1,Kings XI Punjab,Kolkata Knight Riders,V Sehwag,GJ Maxwell,AD Russell,4,0,,,,,,,,,
829733,2015,18/04/2015,Maharashtra Cricket Association Stadium,1,4.2,Kings XI Punjab,Kolkata Knight Riders,V Sehwag,GJ Maxwell,AD Russell,0,0,,,,,,caught,V Sehwag,,
829733,2015,18/04/2015,Maharashtra Cricket Association Stadium,1,4.3,Kings XI Punjab,Kolkata Knight Riders,GJ Bailey,GJ Maxwell,AD Russell,4,0,,,,,,,,,
829733,2015,18/04/2015,Maharashtra Cricket Association Stadium,1,4.4,Kings XI Punjab,Kolkata Knight Riders,GJ Bailey,GJ Maxwell,AD Russell,4,0,,,,,,,,,
829733,2015,18/04/2015,Maharashtra Cricket Association Stadium,1,4.5,Kings XI Punjab,Kolkata Knight Riders,GJ Bailey,GJ Maxwell,AD Russell,1,0,,,,,,,,,
829733,2015,18/04/2015,Maharashtra Cricket Association Stadium,1,4.6,Kings XI Punjab,Kolkata Knight Riders,GJ Maxwell,GJ Bailey,AD Russell,1,0,,,,,,,,,
829733,2015,18/04/2015,Maharashtra Cricket Association Stadium,1,5.1,Kings XI Punjab,Kolkata Knight Riders,GJ Maxwell,GJ Bailey,M Morkel,6,0,,,,,,,,,
829733,2015,18/04/2015,Maharashtra Cricket Association Stadium,1,5.2,Kings XI Punjab,Kolkata Knight Riders,GJ Maxwell,GJ Bailey,M Morkel,4,0,,,,,,,,,
829733,2015,18/04/2015,Maharashtra Cricket Association Stadium,1,5.3,Kings XI Punjab,Kolkata Knight Riders,GJ Maxwell,GJ Bailey,M Morkel,1,0,,,,,,,,,
829733,2015,18/04/2015,Maharashtra Cricket Association Stadium,1,5.4,Kings XI Punjab,Kolkata Knight Riders,GJ Bailey,GJ Maxwell,M Morkel,0,0,,,,,,,,,
829733,2015,18/04/2015,Maharashtra Cricket Association Stadium,1,5.5,Kings XI Punjab,Kolkata Knight Riders,GJ Bailey,GJ Maxwell,M Morkel,0,0,,,,,,,,,
829733,2015,18/04/2015,Maharashtra Cricket Association Stadium,1,5.6,Kings XI Punjab,Kolkata Knight Riders,GJ Bailey,GJ Maxwell,M Morkel,0,0,,,,,,,,,
829733,2015,18/04/2015,Maharashtra Cricket Association Stadium,2,0.1,Kolkata Knight Riders,Kings XI Punjab,RV Uthappa,G Gambhir,Sandeep Sharma,2,0,,,,,,,,,
829733,2015,18/04/2015,Maharashtra Cricket Association Stadium,2,0.2,Kolkata Knight Riders,Kings XI Punjab,RV Uthappa,G Gambhir,Sandeep Sharma,0,0,,,,,,,,,
829733,2015,18/04/2015,Maharashtra Cricket Association Stadium,2,0.3,Kolkata Knight Riders,Kings XI Punjab,RV Uthappa,G Gambhir,Sandeep Sharma,0,0,,,,,,,,,
829733,2015,18/04/2015,Maharashtra Cricket Association Stadium,2,0.4,Kolkata Knight Riders,Kings XI Punjab,RV Uthappa,G Gambhir,Sandeep Sharma,1,0,,,,,,,,,
829733,2015,18/04/2015,Maharashtra Cricket Association Stadium,2,0.5,Kolkata Knight Riders,Kings XI Punjab,G Gambhir,RV Uthappa,Sandeep Sharma,1,0,,,,,,,,,
829733,2015,18/04/2015,Maharashtra Cricket Association Stadium,2,0.6,Kolkata Knight Riders,Kings XI Punjab,RV Uthappa,G Gambhir,Sandeep Sharma,4,0,,,,,,,,,
829733,2015,18/04/2015,Maharashtra Cricket Association Stadium,2,1.1,Kolkata Knight Riders,Kings XI Punjab,G Gambhir,RV Uthappa,Anureet Singh,0,0,,,,,,,,,
829733,2015,18/04/2015,Maharashtra Cricket Association Stadium,2,1.2,Kolkata Knight Riders,Kings XI Punjab,G Gambhir,RV Uthappa,Anureet Singh,0,1,,,,1,,,,,
829733,2015,18/04/2015,Maharashtra Cricket Association Stadium,2,1.3,Kolkata Knight Riders,Kings XI Punjab,RV Uthappa,G Gambhir,Anureet Singh,4,0,,,,,,,,,
829733,2015,18/04/2015,Maharashtra Cricket Association Stadium,2,1.4,Kolkata Knight Riders,Kings XI Punjab,RV Uthappa,G Gambhir,Anureet Singh,1,0,,,,,,,,,
829733,2015,18/04/2015,Maharashtra Cricket Association Stadium,2,1.5,Kolkata Knight Riders,Kings XI Punjab,G Gambhir,RV Uthappa,Anureet Singh,1,0,,,,,,,,,
829733,2015,18/04/2015,Maharashtra Cricket Association Stadium,2,1.6,Kolkata Knight Riders,Kings XI Punjab,RV Uthappa,G Gambhir,Anureet Singh,1,0,,,,,,,,,
829733,2015,18/04/2015,Maharashtra Cricket Association Stadium,2,2.1,Kolkata Knight Riders,Kings XI Punjab,RV Uthappa,G Gambhir,Sandeep Sharma,0,0,,,,,,,,,
829733,2015,18/04/2015,Maharashtra Cricket Association Stadium,2,2.2,Kolkata Knight Riders,Kings XI Punjab,RV Uthappa,G Gambhir,Sandeep Sharma,0,0,,,,,,lbw,RV Uthappa,,
829733,2015,18/04/2015,Maharashtra Cricket Association Stadium,2,2.3,Kolkata Knight Riders,Kings XI Punjab,MK Pandey,G Gambhir,Sandeep Sharma,3,0,,,,,,,,,
829733,2015,18/04/2015,Maharashtra Cricket Association Stadium,2,2.4,Kolkata Knight Riders,Kings XI Punjab,G Gambhir,MK Pandey,Sandeep Sharma,2,0,,,,,,,,,
829733,2015,18/04/2015,Maharashtra Cricket Association Stadium,2,2.5,Kolkata Knight Riders,Kings XI Punjab,G Gambhir,MK Pandey,Sandeep Sharma,0,0,,,,,,,,,
829733,2015,18/04/2015,Maharashtra Cricket Association Stadium,2,2.6,Kolkata Knight Riders,Kings XI Punjab,G Gambhir,MK Pandey,Sandeep Sharma,0,0,,,,,,,,,
829733,2015,18/04/2015,Maharashtra Cricket Association Stadium,2,3.1,Kolkata Knight Riders,Kings XI Punjab,MK Pandey,G Gambhir,Anureet Singh,0,0,,,,,,,,,
829733,2015,18/04/2015,Maharashtra Cricket Association Stadium,2,3.2,Kolkata Knight Riders,Kings XI Punjab,MK Pandey,G Gambhir,Anureet Singh,1,0,,,,,,,,,
829733,2015,18/04/2015,Maharashtra Cricket Association Stadium,2,3.3,Kolkata Knight Riders,Kings XI Punjab,G Gambhir,MK Pandey,Anureet Singh,0,0,,,,,,,,,
829733,2015,18/04/2015,Maharashtra Cricket Association Stadium,2,3.4,Kolkata Knight Riders,Kings XI Punjab,G Gambhir,MK Pandey,Anureet Singh,4,0,,,,,,,,,
829733,2015,18/04/2015,Maharashtra Cricket Association Stadium,2,3.5,Kolkata Knight Riders,Kings XI Punjab,G Gambhir,MK Pandey,Anureet Singh,0,0,,,,,,,,,
829733,2015,18/04/2015,Maharashtra Cricket Association Stadium,2,3.6,Kolkata Knight Riders,Kings XI Punjab,G Gambhir,MK Pandey,Anureet Singh,0,0,,,,,,,,,
829733,2015,18/04/2015,Maharashtra Cricket Association Stadium,2,4.1,Kolkata Knight Riders,Kings XI Punjab,MK Pandey,G Gambhir,Sandeep Sharma,4,0,,,,,,,,,
829733,2015,18/04/2015,Maharashtra Cricket Association Stadium,2,4.2,Kolkata Knight Riders,Kings XI Punjab,MK Pandey,G Gambhir,Sandeep Sharma,4,0,,,,,,,,,
829733,2015,18/04/2015,Maharashtra Cricket Association Stadium,2,4.3,Kolkata Knight Riders,Kings XI Punjab,MK Pandey,G Gambhir,Sandeep Sharma,0,0,,,,,,caught,MK Pandey,,
829733,2015,18/04/2015,Maharashtra Cricket Association Stadium,2,4.4,Kolkata Knight Riders,Kings XI Punjab,SA Yadav,G Gambhir,Sandeep Sharma,0,0,,,,,,,,,
829733,2015,18/04/2015,Maharashtra Cricket Association Stadium,2,4.5,Kolkata Knight Riders,Kings XI Punjab,SA Yadav,G Gambhir,Sandeep Sharma,0,0,,,,,,,,,
829733,2015,18/04/2015,Maharashtra Cricket Association Stadium,2,4.6,Kolkata Knight Riders,Kings XI Punjab,SA Yadav,G Gambhir,Sandeep Sharma,4,0,,,,,,,,,
829733,2015,18/04/2015,Maharashtra Cricket Association Stadium,2,5.1,Kolkata Knight Riders,Kings XI Punjab,G Gambhir,SA Yadav,MG Johnson,0,0,,,,,,,,,
829733,2015,18/04/2015,Maharashtra Cricket Association Stadium,2,5.2,Kolkata Knight Riders,Kings XI Punjab,G Gambhir,SA Yadav,MG Johnson,1,0,,,,,,,,,
829733,2015,18/04/2015,Maharashtra Cricket Association Stadium,2,5.3,Kolkata Knight Riders,Kings XI Punjab,SA Yadav,G Gambhir,MG Johnson,6,0,,,,,,,,,
829733,2015,18/04/2015,Maharashtra Cricket Association Stadium,2,5.4,Kolkata Knight Riders,Kings XI Punjab,SA Yadav,G Gambhir,MG Johnson,2,0,,,,,,,,,
829733,2015,18/04/2015,Maharashtra Cricket Association Stadium,2,5.5,Kolkata Knight Riders,Kings XI Punjab,SA Yadav,G Gambhir,MG Johnson,0,0,,,,,,,,,
829733,2015,18/04/2015,Maharashtra Cricket Association Stadium,2,5.6,Kolkata Knight Riders,Kings XI Punjab,SA Yadav,G Gambhir,MG Johnson,6,0,,,,,,,,,
829735,2015,19/04/2015,"Sardar Patel Stadium, Motera",1,0.1,Chennai Super Kings,Rajasthan Royals,DR Smith,BB McCullum,Ankit Sharma,1,0,,,,,,,,,
829735,2015,19/04/2015,"Sardar Patel Stadium, Motera",1,0.2,Chennai Super Kings,Rajasthan Royals,BB McCullum,DR Smith,Ankit Sharma,0,0,,,,,,,,,
829735,2015,19/04/2015,"Sardar Patel Stadium, Motera",1,0.3,Chennai Super Kings,Rajasthan Royals,BB McCullum,DR Smith,Ankit Sharma,4,0,,,,,,,,,
829735,2015,19/04/2015,"Sardar Patel Stadium, Motera",1,0.4,Chennai Super Kings,Rajasthan Royals,BB McCullum,DR Smith,Ankit Sharma,0,0,,,,,,,,,
829735,2015,19/04/2015,"Sardar Patel Stadium, Motera",1,0.5,Chennai Super Kings,Rajasthan Royals,BB McCullum,DR Smith,Ankit Sharma,4,0,,,,,,,,,
829735,2015,19/04/2015,"Sardar Patel Stadium, Motera",1,0.6,Chennai Super Kings,Rajasthan Royals,BB McCullum,DR Smith,Ankit Sharma,0,0,,,,,,,,,
829735,2015,19/04/2015,"Sardar Patel Stadium, Motera",1,1.1,Chennai Super Kings,Rajasthan Royals,DR Smith,BB McCullum,CH Morris,0,0,,,,,,,,,
829735,2015,19/04/2015,"Sardar Patel Stadium, Motera",1,1.2,Chennai Super Kings,Rajasthan Royals,DR Smith,BB McCullum,CH Morris,0,0,,,,,,,,,
829735,2015,19/04/2015,"Sardar Patel Stadium, Motera",1,1.3,Chennai Super Kings,Rajasthan Royals,DR Smith,BB McCullum,CH Morris,0,0,,,,,,,,,
829735,2015,19/04/2015,"Sardar Patel Stadium, Motera",1,1.4,Chennai Super Kings,Rajasthan Royals,DR Smith,BB McCullum,CH Morris,0,0,,,,,,,,,
829735,2015,19/04/2015,"Sardar Patel Stadium, Motera",1,1.5,Chennai Super Kings,Rajasthan Royals,DR Smith,BB McCullum,CH Morris,2,0,,,,,,,,,
829735,2015,19/04/2015,"Sardar Patel Stadium, Motera",1,1.6,Chennai Super Kings,Rajasthan Royals,DR Smith,BB McCullum,CH Morris,0,0,,,,,,,,,
829735,2015,19/04/2015,"Sardar Patel Stadium, Motera",1,2.1,Chennai Super Kings,Rajasthan Royals,BB McCullum,DR Smith,PV Tambe,4,0,,,,,,,,,
829735,2015,19/04/2015,"Sardar Patel Stadium, Motera",1,2.2,Chennai Super Kings,Rajasthan Royals,BB McCullum,DR Smith,PV Tambe,0,0,,,,,,caught,BB McCullum,,
829735,2015,19/04/2015,"Sardar Patel Stadium, Motera",1,2.3,Chennai Super Kings,Rajasthan Royals,SK Raina,DR Smith,PV Tambe,1,0,,,,,,,,,
829735,2015,19/04/2015,"Sardar Patel Stadium, Motera",1,2.4,Chennai Super Kings,Rajasthan Royals,DR Smith,SK Raina,PV Tambe,1,0,,,,,,,,,
829735,2015,19/04/2015,"Sardar Patel Stadium, Motera",1,2.5,Chennai Super Kings,Rajasthan Royals,SK Raina,DR Smith,PV Tambe,0,0,,,,,,,,,
829735,2015,19/04/2015,"Sardar Patel Stadium, Motera",1,2.6,Chennai Super Kings,Rajasthan Royals,SK Raina,DR Smith,PV Tambe,0,0,,,,,,,,,
829735,2015,19/04/2015,"Sardar Patel Stadium, Motera",1,3.1,Chennai Super Kings,Rajasthan Royals,DR Smith,SK Raina,DJ Hooda,4,0,,,,,,,,,
829735,2015,19/04/2015,"Sardar Patel Stadium, Motera",1,3.2,Chennai Super Kings,Rajasthan Royals,DR Smith,SK Raina,DJ Hooda,4,0,,,,,,,,,
829735,2015,19/04/2015,"Sardar Patel Stadium, Motera",1,3.3,Chennai Super Kings,Rajasthan Royals,DR Smith,SK Raina,DJ Hooda,1,0,,,,,,,,,
829735,2015,19/04/2015,"Sardar Patel Stadium, Motera",1,3.4,Chennai Super Kings,Rajasthan Royals,SK Raina,DR Smith,DJ Hooda,1,0,,,,,,,,,
829735,2015,19/04/2015,"Sardar Patel Stadium, Motera",1,3.5,Chennai Super Kings,Rajasthan Royals,DR Smith,SK Raina,DJ Hooda,1,0,,,,,,,,,
829735,2015,19/04/2015,"Sardar Patel Stadium, Motera",1,3.6,Chennai Super Kings,Rajasthan Royals,SK Raina,DR Smith,DJ Hooda,0,0,,,,,,,,,
829735,2015,19/04/2015,"Sardar Patel Stadium, Motera",1,4.1,Chennai Super Kings,Rajasthan Royals,DR Smith,SK Raina,JP Faulkner,0,0,,,,,,,,,
829735,2015,19/04/2015,"Sardar Patel Stadium, Motera",1,4.2,Chennai Super Kings,Rajasthan Royals,DR Smith,SK Raina,JP Faulkner,0,0,,,,,,,,,
829735,2015,19/04/2015,"Sardar Patel Stadium, Motera",1,4.3,Chennai Super Kings,Rajasthan Royals,DR Smith,SK Raina,JP Faulkner,6,0,,,,,,,,,
829735,2015,19/04/2015,"Sardar Patel Stadium, Motera",1,4.4,Chennai Super Kings,Rajasthan Royals,DR Smith,SK Raina,JP Faulkner,0,0,,,,,,,,,
829735,2015,19/04/2015,"Sardar Patel Stadium, Motera",1,4.5,Chennai Super Kings,Rajasthan Royals,DR Smith,SK Raina,JP Faulkner,0,0,,,,,,,,,
829735,2015,19/04/2015,"Sardar Patel Stadium, Motera",1,4.6,Chennai Super Kings,Rajasthan Royals,DR Smith,SK Raina,JP Faulkner,2,0,,,,,,,,,
829735,2015,19/04/2015,"Sardar Patel Stadium, Motera",1,5.1,Chennai Super Kings,Rajasthan Royals,SK Raina,DR Smith,CH Morris,0,0,,,,,,,,,
829735,2015,19/04/2015,"Sardar Patel Stadium, Motera",1,5.2,Chennai Super Kings,Rajasthan Royals,SK Raina,DR Smith,CH Morris,2,0,,,,,,,,,
829735,2015,19/04/2015,"Sardar Patel Stadium, Motera",1,5.3,Chennai Super Kings,Rajasthan Royals,SK Raina,DR Smith,CH Morris,0,0,,,,,,caught,SK Raina,,
829735,2015,19/04/2015,"Sardar Patel Stadium, Motera",1,5.4,Chennai Super Kings,Rajasthan Royals,F du Plessis,DR Smith,CH Morris,1,0,,,,,,,,,
829735,2015,19/04/2015,"Sardar Patel Stadium, Motera",1,5.5,Chennai Super Kings,Rajasthan Royals,DR Smith,F du Plessis,CH Morris,0,0,,,,,,,,,
829735,2015,19/04/2015,"Sardar Patel Stadium, Motera",1,5.6,Chennai Super Kings,Rajasthan Royals,DR Smith,F du Plessis,CH Morris,0,0,,,,,,,,,
829735,2015,19/04/2015,"Sardar Patel Stadium, Motera",2,0.1,Rajasthan Royals,Chennai Super Kings,AM Rahane,SR Watson,IC Pandey,0,0,,,,,,,,,
829735,2015,19/04/2015,"Sardar Patel Stadium, Motera",2,0.2,Rajasthan Royals,Chennai Super Kings,AM Rahane,SR Watson,IC Pandey,0,0,,,,,,,,,
829735,2015,19/04/2015,"Sardar Patel Stadium, Motera",2,0.3,Rajasthan Royals,Chennai Super Kings,AM Rahane,SR Watson,IC Pandey,0,0,,,,,,,,,
829735,2015,19/04/2015,"Sardar Patel Stadium, Motera",2,0.4,Rajasthan Royals,Chennai Super Kings,AM Rahane,SR Watson,IC Pandey,0,0,,,,,,,,,
829735,2015,19/04/2015,"Sardar Patel Stadium, Motera",2,0.5,Rajasthan Royals,Chennai Super Kings,AM Rahane,SR Watson,IC Pandey,1,0,,,,,,,,,
829735,2015,19/04/2015,"Sardar Patel Stadium, Motera",2,0.6,Rajasthan Royals,Chennai Super Kings,SR Watson,AM Rahane,IC Pandey,0,0,,,,,,,,,
829735,2015,19/04/2015,"Sardar Patel Stadium, Motera",2,1.1,Rajasthan Royals,Chennai Super Kings,AM Rahane,SR Watson,A Nehra,0,0,,,,,,,,,
829735,2015,19/04/2015,"Sardar Patel Stadium, Motera",2,1.2,Rajasthan Royals,Chennai Super Kings,AM Rahane,SR Watson,A Nehra,4,0,,,,,,,,,
829735,2015,19/04/2015,"Sardar Patel Stadium, Motera",2,1.3,Rajasthan Royals,Chennai Super Kings,AM Rahane,SR Watson,A Nehra,1,0,,,,,,,,,
829735,2015,19/04/2015,"Sardar Patel Stadium, Motera",2,1.4,Rajasthan Royals,Chennai Super Kings,SR Watson,AM Rahane,A Nehra,1,0,,,,,,,,,
829735,2015,19/04/2015,"Sardar Patel Stadium, Motera",2,1.5,Rajasthan Royals,Chennai Super Kings,AM Rahane,SR Watson,A Nehra,1,0,,,,,,,,,
829735,2015,19/04/2015,"Sardar Patel Stadium, Motera",2,1.6,Rajasthan Royals,Chennai Super Kings,SR Watson,AM Rahane,A Nehra,0,0,,,,,,,,,
829735,2015,19/04/2015,"Sardar Patel Stadium, Motera",2,2.1,Rajasthan Royals,Chennai Super Kings,AM Rahane,SR Watson,IC Pandey,4,0,,,,,,,,,
829735,2015,19/04/2015,"Sardar Patel Stadium, Motera",2,2.2,Rajasthan Royals,Chennai Super Kings,AM Rahane,SR Watson,IC Pandey,1,0,,,,,,,,,
829735,2015,19/04/2015,"Sardar Patel Stadium, Motera",2,2.3,Rajasthan Royals,Chennai Super Kings,SR Watson,AM Rahane,IC Pandey,4,0,,,,,,,,,
829735,2015,19/04/2015,"Sardar Patel Stadium, Motera",2,2.4,Rajasthan Royals,Chennai Super Kings,SR Watson,AM Rahane,IC Pandey,1,0,,,,,,,,,
829735,2015,19/04/2015,"Sardar Patel Stadium, Motera",2,2.5,Rajasthan Royals,Chennai Super Kings,AM Rahane,SR Watson,IC Pandey,1,0,,,,,,,,,
829735,2015,19/04/2015,"Sardar Patel Stadium, Motera",2,2.6,Rajasthan Royals,Chennai Super Kings,SR Watson,AM Rahane,IC Pandey,0,0,,,,,,,,,
829735,2015,19/04/2015,"Sardar Patel Stadium, Motera",2,3.1,Rajasthan Royals,Chennai Super Kings,AM Rahane,SR Watson,MM Sharma,0,0,,,,,,,,,
829735,2015,19/04/2015,"Sardar Patel Stadium, Motera",2,3.2,Rajasthan Royals,Chennai Super Kings,AM Rahane,SR Watson,MM Sharma,6,0,,,,,,,,,
829735,2015,19/04/2015,"Sardar Patel Stadium, Motera",2,3.3,Rajasthan Royals,Chennai Super Kings,AM Rahane,SR Watson,MM Sharma,0,0,,,,,,,,,
829735,2015,19/04/2015,"Sardar Patel Stadium, Motera",2,3.4,Rajasthan Royals,Chennai Super Kings,AM Rahane,SR Watson,MM Sharma,1,0,,,,,,,,,
829735,2015,19/04/2015,"Sardar Patel Stadium, Motera",2,3.5,Rajasthan Royals,Chennai Super Kings,SR Watson,AM Rahane,MM Sharma,4,0,,,,,,,,,
829735,2015,19/04/2015,"Sardar Patel Stadium, Motera",2,3.6,Rajasthan Royals,Chennai Super Kings,SR Watson,AM Rahane,MM Sharma,2,0,,,,,,,,,
829735,2015,19/04/2015,"Sardar Patel Stadium, Motera",2,4.1,Rajasthan Royals,Chennai Super Kings,AM Rahane,SR Watson,A Nehra,4,0,,,,,,,,,
829735,2015,19/04/2015,"Sardar Patel Stadium, Motera",2,4.2,Rajasthan Royals,Chennai Super Kings,AM Rahane,SR Watson,A Nehra,1,0,,,,,,,,,
829735,2015,19/04/2015,"Sardar Patel Stadium, Motera",2,4.3,Rajasthan Royals,Chennai Super Kings,SR Watson,AM Rahane,A Nehra,0,0,,,,,,,,,
829735,2015,19/04/2015,"Sardar Patel Stadium, Motera",2,4.4,Rajasthan Royals,Chennai Super Kings,SR Watson,AM Rahane,A Nehra,0,0,,,,,,,,,
829735,2015,19/04/2015,"Sardar Patel Stadium, Motera",2,4.5,Rajasthan Royals,Chennai Super Kings,SR Watson,AM Rahane,A Nehra,1,0,,,,,,,,,
829735,2015,19/04/2015,"Sardar Patel Stadium, Motera",2,4.6,Rajasthan Royals,Chennai Super Kings,AM Rahane,SR Watson,A Nehra,4,0,,,,,,,,,
829735,2015,19/04/2015,"Sardar Patel Stadium, Motera",2,5.1,Rajasthan Royals,Chennai Super Kings,SR Watson,AM Rahane,MM Sharma,0,0,,,,,,,,,
829735,2015,19/04/2015,"Sardar Patel Stadium, Motera",2,5.2,Rajasthan Royals,Chennai Super Kings,SR Watson,AM Rahane,MM Sharma,0,0,,,,,,,,,
829735,2015,19/04/2015,"Sardar Patel Stadium, Motera",2,5.3,Rajasthan Royals,Chennai Super Kings,SR Watson,AM Rahane,MM Sharma,0,0,,,,,,,,,
829735,2015,19/04/2015,"Sardar Patel Stadium, Motera",2,5.4,Rajasthan Royals,Chennai Super Kings,SR Watson,AM Rahane,MM Sharma,0,0,,,,,,,,,
829735,2015,19/04/2015,"Sardar Patel Stadium, Motera",2,5.5,Rajasthan Royals,Chennai Super Kings,SR Watson,AM Rahane,MM Sharma,4,0,,,,,,,,,
829735,2015,19/04/2015,"Sardar Patel Stadium, Motera",2,5.6,Rajasthan Royals,Chennai Super Kings,SR Watson,AM Rahane,MM Sharma,1,0,,,,,,,,,
829737,2015,19/04/2015,M Chinnaswamy Stadium,1,0.1,Mumbai Indians,Royal Challengers Bangalore,LMP Simmons,PA Patel,Iqbal Abdulla,1,0,,,,,,,,,
829737,2015,19/04/2015,M Chinnaswamy Stadium,1,0.2,Mumbai Indians,Royal Challengers Bangalore,PA Patel,LMP Simmons,Iqbal Abdulla,1,0,,,,,,,,,
829737,2015,19/04/2015,M Chinnaswamy Stadium,1,0.3,Mumbai Indians,Royal Challengers Bangalore,LMP Simmons,PA Patel,Iqbal Abdulla,0,0,,,,,,,,,
829737,2015,19/04/2015,M Chinnaswamy Stadium,1,0.4,Mumbai Indians,Royal Challengers Bangalore,LMP Simmons,PA Patel,Iqbal Abdulla,0,0,,,,,,,,,
829737,2015,19/04/2015,M Chinnaswamy Stadium,1,0.5,Mumbai Indians,Royal Challengers Bangalore,LMP Simmons,PA Patel,Iqbal Abdulla,0,0,,,,,,,,,
829737,2015,19/04/2015,M Chinnaswamy Stadium,1,0.6,Mumbai Indians,Royal Challengers Bangalore,LMP Simmons,PA Patel,Iqbal Abdulla,0,0,,,,,,,,,
829737,2015,19/04/2015,M Chinnaswamy Stadium,1,1.1,Mumbai Indians,Royal Challengers Bangalore,PA Patel,LMP Simmons,VR Aaron,0,1,1,,,,,,,,
829737,2015,19/04/2015,M Chinnaswamy Stadium,1,1.2,Mumbai Indians,Royal Challengers Bangalore,PA Patel,LMP Simmons,VR Aaron,0,5,5,,,,,,,,
